"","State","dataset_id","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","1997","1998","1999"
"15","FL","FIA_forest",NA,NA,65860.459948904,65576.6722733881,65762.4458332424,NA,68915.579242619,70845.2530321331,NA,72174.8269925773,70696.6837220056,69984.1400697784,70096.9981705353,67470.2198015956,67831.5362523465,68629.3124163015,69899.3177240959,68791.4778184825,67927.0243092766,68348.9597995214,NA,NA,NA,NA,NA,NA
"16","FL","FIA_timberland",NA,NA,62204.9844980156,61490.1032137901,62447.6751240389,NA,62051.0167379524,63975.4326348788,NA,63333.5992863276,63523.229705957,62981.3094097072,60690.6705498738,61094.7898765608,60275.2073654219,60924.4786139621,61717.8430637839,58547.7447561323,60195.1598988974,59806.5793521356,NA,NA,NA,NA,NA,NA
"17","GA","FIA_forest",99836.5815856608,102416.490111838,98923.9582060445,102537.362123248,101769.317891979,100456.512680572,100795.941142903,100775.95683956,99910.4677956551,100304.366583356,99421.5807487682,99830.7596455639,103215.847691875,98057.9095696138,98290.1044328879,98394.7498378224,98933.1000112828,101137.111179438,97827.3814690456,96319.8250013721,97969.5843908504,97054.213748348,NA,98837.0026687651,102327.897775806,101151.426146381
"18","GA","FIA_timberland",97975.0587254517,99966.8361490597,97973.9735709337,100037.387055525,99142.1594246096,97841.1302203909,98960.5265981027,98509.7027929761,98269.0699085503,97652.1222839711,97037.6355511419,98708.1161958651,100519.445667892,95770.6944457206,95641.4997201311,95715.5273688138,98005.4508785993,98381.2080384273,95771.4060232959,94871.3366804512,95325.5535125742,95983.0110529064,NA,97830.422523571,100022.939465789,98413.2694757066
"19","ID","FIA_forest",NA,NA,NA,NA,88201.0822397821,85885.2807967104,86947.5765041356,88126.4068260654,83181.4977625562,87383.7257736841,86142.6020964069,89971.4542900351,88643.9865649357,84815.638368818,87635.6969057758,88392.2117535606,88042.0361412905,88274.3653069129,84701.6774594575,84556.0705696863,NA,NA,NA,NA,NA,NA
"20","ID","FIA_timberland",NA,NA,NA,NA,65504.5192798287,62878.8745420468,68585.9293154063,70543.9636327153,63987.9275228361,66282.6735733654,71594.5992210031,69143.5744665375,70892.0536125772,65928.5817238606,65765.8042275376,66710.1134009755,65851.109889798,69568.0988820589,62920.5155624719,65290.9664254526,NA,NA,NA,NA,NA,NA
"21","IL","FIA_forest",NA,17475.6513709431,16533.0835405553,18359.2129875964,19050.1207744018,19855.8082294909,20010.7315736465,14391.2615448147,13147.6453752067,19921.6803757484,19759.2361849924,19338.7551821412,19572.9279216885,18946.0830821246,18849.0555928294,19820.1384246048,20838.2493641378,18843.1244844432,20107.2045240539,18268.5232554726,18307.6763088777,20373.4596202277,NA,NA,NA,NA
"22","IL","FIA_timberland",NA,16587.2821209786,15655.7281718561,17030.0494196154,18121.2063648372,18273.856252013,18883.2985147418,13233.4633842614,12463.6296346662,18769.0059659741,18193.7982580506,18204.6372559027,18024.8191089374,17770.5412051749,17980.8552975521,18859.7590710798,19356.9211398163,18170.1554537891,18346.7968395995,16944.2448432979,17004.5068441652,18918.3524431207,NA,NA,NA,NA
"23","IN","FIA_forest",18180.3580432717,18274.5738611511,18138.2801593726,18071.3179686414,18906.9649159341,20524.1074083425,19157.955349128,18217.650235515,16467.2564368866,19502.223955258,20639.4498276056,20093.1166869808,19057.9831875081,18439.94707394,18490.929790819,20220.5920391181,19285.7557541655,20600.9634683844,19647.0122897899,17949.3945628821,18946.0119162444,18296.0756647189,NA,NA,NA,17913.218092049
"24","IN","FIA_timberland",17962.3369933497,17474.0052797186,17561.4670032652,17385.0308184392,18340.4160845983,20053.4502893388,18370.530533868,17658.7359463608,16092.2877699161,18865.2094532873,20176.4276142302,19205.7555053307,18399.3112011268,17655.9596120388,17952.0888694722,19712.0543044294,18956.9113179354,19587.2742192561,19139.5885287092,17614.8764885428,18133.4388983642,17793.8411385928,NA,NA,NA,17519.5371385814
"25","IA","FIA_forest",10037.8886598186,10934.9371342524,12063.60848032,10579.7306850829,11476.5716851637,12857.0102351436,12470.0001627115,11318.3040157114,8683.20424250612,11552.374110261,12136.805785631,12197.6307928423,10674.2271384026,11799.4157592142,10386.7055196331,10444.6495627481,12662.9808011328,11824.2139506376,11492.2437437973,11244.9349561325,11768.1202820486,10471.2643582234,NA,NA,NA,9565.50852951276
"26","IA","FIA_timberland",9843.31984680938,10615.9542181434,11638.9527782932,9939.39088001552,10877.1967634741,12353.982417902,11815.735012743,10984.2352838759,8082.69930139153,11048.8633744828,11496.6206717261,11819.5533910871,10400.3498178874,11225.435511271,9930.88764200462,9965.95963432471,12147.6886625873,10831.5993740642,11182.4447167932,10814.6087600353,10980.6204439527,9839.95099355422,NA,NA,NA,8962.22377561515
"27","KS","FIA_forest",NA,9070.62135987144,9169.75542822359,8419.68248591062,7422.75130438905,8161.56748207918,9377.79573293476,9585.88313802488,8994.93546084277,7721.65473628645,11455.4902447091,11011.4164130868,11364.1225312077,10059.417643092,8179.58142937968,9356.68369261228,10297.8361231683,11158.2215152559,10162.7286884299,10275.2762601051,11100.4882954822,8746.0530603688,NA,NA,NA,NA
"28","KS","FIA_timberland",NA,8269.77820039938,8374.68870420176,8328.18040993605,7302.22969402844,7876.87344876563,8120.38493885215,9192.78834424341,8526.64424601533,7495.14361708619,11115.6328560644,10064.4398735125,10715.6781749874,9359.49188892582,7870.6752185731,8987.37010098006,10078.9459091426,9928.84269505959,9167.88402232062,9352.80556307043,10778.7363848222,8439.77004022529,NA,NA,NA,NA
"29","KY","FIA_forest",49566.4434735512,47744.8842836543,46468.4506878594,51750.2055161731,53042.8294029351,50257.9020810945,50100.1416180833,48863.750168977,51015.2177383675,50874.9089925815,50327.2898481535,51430.9234737575,48861.7026496235,49913.5621375553,50896.5066444831,50896.6640712151,49162.7433709213,50626.5508180073,47843.9783788079,50650.6071251822,NA,NA,NA,NA,NA,NA
"30","KY","FIA_timberland",48805.2741930148,47329.9206026669,45752.6090236894,50331.5084043715,52291.8844077274,49162.3187947432,49393.8829267564,47900.4106620817,50186.8984195411,49939.5823926501,49362.1841544101,50875.4121194627,48056.7855424223,49281.6190845886,50087.0133232852,49452.8203775869,48574.3439613709,50287.2646763152,46784.8751173524,50231.2167974192,NA,NA,NA,NA,NA,NA
"31","LA","FIA_forest",NA,56475.218288036,56271.034738396,57669.0441495669,59203.7298510244,58335.9713336916,NA,NA,78177.6703729274,61832.2835470421,59722.1159899159,61671.8824884463,60527.9041313956,60547.0204081428,61240.4815176317,60592.4123060805,58598.818976864,61310.605454772,59790.3861306941,59702.3812051183,NA,NA,NA,NA,NA,NA
"32","LA","FIA_timberland",NA,56085.0958305696,55990.0333329413,56972.2435562351,57864.1121988659,57221.3459323253,NA,NA,77335.1215848108,60410.786720686,58697.7152293842,60713.8492826151,59237.775611181,59633.6598148124,60129.5292420584,58649.4626340914,57175.5294096852,60112.1918278961,58785.3031734982,58183.6339250993,NA,NA,NA,NA,NA,NA
"33","ME","FIA_forest",71627.1850168813,72072.0445728191,71554.0179949676,71429.8878307622,70882.2977700139,71510.2274614505,71330.9803641509,71284.1362466365,70318.9731828165,71480.0426424398,71260.0520471257,70186.6858413831,70842.9488389803,71161.4104115296,70847.9953638409,71726.52985091,70487.0830296428,70955.2827149628,70512.085821077,70490.2623947464,71186.2734707261,70391.2767458132,NA,NA,NA,72169.4072720269
"34","ME","FIA_timberland",69098.4547934345,69165.1304150167,69308.9512294329,68948.0392363741,68828.2975425403,69093.6775917512,68825.00095809,68788.3561802872,68253.8127995977,69382.3779004929,68921.9498121115,67691.8998167822,68324.2225894756,69114.0731916906,68826.0281713797,68923.9001375812,66767.7801927233,67724.3946790952,67880.9338365653,68021.8001969763,68760.6480683893,67460.1365131743,NA,NA,NA,70276.2836156968
"35","MD","FIA_forest",NA,NA,NA,NA,9718.6979515064,11521.1236849394,8882.6209467378,9397.28526898314,8470.09476692816,9900.46489745433,10082.6006549893,8387.63587641834,9915.12859843605,10001.8174179284,10027.4493186996,10119.5774760038,9084.83281087441,10228.630204685,10203.559184897,9932.2832079162,9913.2359529019,10394.8191564511,NA,NA,NA,NA
"36","MD","FIA_timberland",NA,NA,NA,NA,8254.27143020669,10742.8061662365,7827.31440711193,8505.94127269936,7868.91196725505,8533.1197869677,9041.54507275621,7483.49307601382,8522.85848098034,9150.19906555326,8011.27623521522,9222.71755130925,7960.34077901601,8952.4754524708,9137.22999158855,8751.60756931603,8813.34995220304,9214.16927334031,NA,NA,NA,NA
"37","MA","FIA_forest",NA,NA,NA,13546.8622767101,12201.9084374301,13012.239536438,11591.8823632129,12259.0707942187,12219.5646868801,12284.0752262534,11734.6122929442,12505.6724289819,12562.9239255662,12063.3196337745,11093.4310349553,11459.8318529394,12420.9904338963,12094.7021196958,11947.3094493773,11923.3290009681,12482.5962695764,NA,NA,NA,NA,NA
"38","MA","FIA_timberland",NA,NA,NA,12030.8584697591,11555.3668812165,12010.8177071551,11286.9154841826,11406.3405629738,11540.4818278509,11363.5355782757,11520.3821748107,12278.4434289809,12049.2112360883,11303.0656214398,10297.6221508865,11062.6278939518,12171.1892444119,12094.7021196958,11434.5172945778,11078.8060534739,11731.9483888612,NA,NA,NA,NA,NA
"39","MI","FIA_forest",78530.9905955467,78011.2107526487,78020.900900996,77463.0709582631,79003.3998543542,80328.4581944107,80912.0823425905,77169.7104387838,68686.402730243,82073.1868118945,80550.2981795197,82814.4900896799,84111.1346995854,80185.9288231766,82841.9762540142,81160.3370999558,83970.8650409945,80880.2911824253,84352.233293666,80777.877057421,77576.5382581522,79838.5841872407,NA,NA,NA,NA
"40","MI","FIA_timberland",74326.162956045,74459.4220446003,73688.1049637743,73360.6432839879,75302.1955868173,76580.5367181297,77027.5455128453,73529.9527572888,64462.7942742712,78369.1589166169,76234.0779041828,78918.1672180008,80531.5047635837,74778.5573452812,79095.8220289234,76999.1644194383,80079.4485137724,75999.5164859899,80688.1573836605,75801.0815664574,72694.2834317714,75982.7870106181,NA,NA,NA,NA
"41","MN","FIA_forest",66557.9790941796,64968.2691844561,65970.5088683622,64936.9354827154,65197.0471900883,68496.2264017875,68170.4811528967,70662.3693401539,69391.149946647,69710.3950026314,69829.2404784234,69558.2441060442,72902.8356407012,69120.2914567912,69220.699221262,71521.1389082845,70733.3676443705,73962.520768222,70749.1958998957,70089.1197122024,72257.5566403546,70901.6398973582,NA,NA,NA,66034.9913225457
"42","MN","FIA_timberland",59293.3323672026,57744.9555818559,58999.3583758786,58302.9576455875,58463.9491034908,62146.3896282038,61332.0089897919,63116.9631863144,61897.0150670139,62951.0911923782,63340.9258641067,62584.6297456923,64871.8870595953,61445.7107713221,62222.5653696551,64711.3456255039,63797.2309456723,65976.8846728847,63100.6269948905,62721.2522199575,65416.0105971388,63629.1357068502,NA,NA,NA,58116.0206431227
"43","MS","FIA_forest",NA,NA,NA,NA,NA,NA,79408.6700158093,NA,NA,79907.5208020534,76624.3212060512,78563.2133852771,78926.370388484,78598.4347375002,78519.6841556327,76320.2455206227,77774.4417726943,77559.9378858156,77450.0826985236,77953.5546651385,77737.8812032501,77081.5931178655,NA,NA,NA,NA
"44","MS","FIA_timberland",NA,NA,NA,NA,NA,NA,78470.9992330014,NA,NA,79400.1294239939,76290.2302910131,77861.4961064244,78199.5091754494,77581.0428058029,77636.8824695766,74932.7300594785,77537.6540554806,77056.0127209565,76707.9942546884,76558.0785069628,76738.4897480917,76605.5601654246,NA,NA,NA,NA
"45","MO","FIA_forest",59322.1908684612,57577.9429870101,55226.0901249868,59994.7713893416,62735.1180047641,61369.7314461736,63859.8169875443,56798.1890387782,55440.3351879203,63521.8648628451,64012.9852490496,63151.5470081553,61168.6691199205,61508.3941388487,61915.783895304,61723.3361286928,62209.8516007548,61931.8303440289,61423.5135066725,63059.9904578932,62354.9219191808,62520.5484954665,NA,NA,NA,63740.0243912861
"46","MO","FIA_timberland",56397.4397147568,54604.1713222773,53435.5536857462,58052.7161104299,60732.8284072133,59527.8841836861,61364.8505783303,54588.1965406237,53868.0302535189,61093.0488447739,62341.1277256168,60181.999219061,58846.6170640373,59032.9306269218,59573.6191569628,59432.5276735186,61079.8027014309,59523.2290916787,59163.0055718997,61407.122824069,59507.5268953916,60030.0494236286,NA,NA,NA,61285.1704216743
"47","MT","FIA_forest",NA,NA,NA,102475.993982004,100423.734224604,103490.326715023,103610.981940374,107446.377821402,102268.708899209,102046.456316378,103586.643929679,104240.287196201,104616.559398477,104486.451005344,100546.193210836,103149.796301445,104483.874701071,98580.8205857144,103377.045476732,96937.8959453476,NA,NA,NA,NA,NA,NA
"48","MT","FIA_timberland",NA,NA,NA,79399.1848898406,79976.6414184858,82544.9550622185,78569.6285332327,82688.1072739586,78865.3154835273,79227.7399177278,78004.4449380301,80633.7474596013,80628.1998244828,80199.0758065509,75829.4378527511,79828.7953274455,81199.6317731317,76334.4490948884,77652.3621177713,73394.2002788556,NA,NA,NA,NA,NA,NA
"49","NE","FIA_forest",NA,4724.88426653716,6280.99646082705,4517.1289686065,4677.26634901978,4699.38683505552,5708.39730486216,5287.60273776872,5174.88145954101,6783.46861534223,5767.90638251693,6684.50181465119,5440.30755071602,6484.23846326085,6443.07490312982,6932.09328739024,4694.16234310442,5501.75762225794,5596.58872671078,5036.94854586438,6997.05809666094,6462.23097829246,NA,NA,NA,NA
"50","NE","FIA_timberland",NA,3980.39396625253,5855.83480497526,4229.89250915296,4437.70420096384,4699.38683505552,5120.53757805974,4946.12700181405,4603.20634945524,6055.34216473543,5636.28754918625,6091.84644202255,4996.02152592413,5572.72345119784,5417.61666969357,6752.50588071901,4466.17645227597,5196.8953904847,5014.78805008378,4744.5168760721,6337.55711997244,4890.09047270265,NA,NA,NA,NA
"51","NV","FIA_forest",NA,NA,NA,NA,45536.574111912,44509.2767255803,42256.6977405366,42279.0310874863,44954.2575804665,41280.0308749059,42705.2303558522,39743.1709885753,42300.2294027237,39899.8718681915,44267.0654063347,42097.0415945986,36528.2793472012,40302.8314209869,43572.40925149,42447.9279202352,NA,NA,NA,NA,NA,NA
"52","NV","FIA_timberland",NA,NA,NA,NA,1798.78735791576,804.669592572891,513.793034121622,823.330332247027,1400.4194735365,830.205534270573,992.124464342555,1161.83458188892,458.976099782512,670.337284074501,1226.62467193336,1026.90884062931,615.228760990009,793.729452511747,975.593991722476,1172.1419709323,NA,NA,NA,NA,NA,NA
"53","NH","FIA_forest",NA,NA,19229.3891083047,19746.3091887233,19534.251025641,20133.5380239893,19406.5182416128,19747.6562078292,17785.6323614029,19694.771602082,19312.964557368,19187.0452155607,20110.81134063,18753.798839242,18918.7643934683,19365.4303184419,19123.9105567015,19030.1782616376,18882.8528840843,19041.8454247356,19225.0002174853,19944.852123618,NA,NA,NA,NA
"54","NH","FIA_timberland",NA,NA,18287.5492959136,18053.0586257588,17884.5072390098,19331.4487549358,18420.4407241129,18684.7645232473,16698.9492626701,18379.7701704285,18401.5999442649,18210.2709150412,18869.784035542,17408.1032053432,17694.6269026585,17929.0157149428,18202.0326331957,18221.8187997205,17817.4949276194,17470.2644376232,17721.7836598138,18802.7853884457,NA,NA,NA,NA
"55","NJ","FIA_forest",NA,NA,NA,NA,7865.5559195989,9673.18414364764,8129.57864761837,7116.22111848657,6427.31554508515,7854.43022941402,8168.15279252594,8228.78022627405,7792.92232235216,8101.53092983831,7723.8015015807,8240.32136319216,8019.17483689525,7878.44313124064,8017.52484992301,7527.01923529893,8187.86885485639,7706.23651720172,NA,NA,NA,NA
"56","NJ","FIA_timberland",NA,NA,NA,NA,7568.50973755288,8764.04973341965,6559.19425879608,5932.50479773525,5910.49351901382,7280.5421088185,7318.13676322315,6627.79087052732,6213.79192452892,7065.23363187842,7356.98011299734,7600.16189691363,6579.86886249561,6669.98521192944,6675.08041919757,6460.28744201918,7490.9623116886,6312.18477904456,NA,NA,NA,NA
"57","NM","FIA_forest",NA,NA,NA,NA,NA,96048.8581969854,104888.436220621,97783.3189599725,103522.223080939,97763.309612124,102205.567666959,100816.683427231,96187.0290587772,95083.1566298982,92455.4062461732,99589.673653483,109247.58480526,103392.604597116,108736.85466537,98607.3051441992,NA,NA,NA,NA,NA,NA
"58","NM","FIA_timberland",NA,NA,NA,NA,NA,16185.4669673584,18250.0522118249,20534.8448819114,17639.3911219065,17717.7592810651,16254.3522872096,17488.444314016,18399.1095061699,15723.3729417438,18822.2989787572,15624.0299156986,15484.7537371502,21671.6166924526,17814.0398677513,19468.0660733032,NA,NA,NA,NA,NA,NA
"59","NY","FIA_forest",NA,NA,75194.6385935169,74750.4338658786,72890.1636823146,78838.8614651354,72308.9232809785,76956.4780248576,74788.3098592209,75456.5678960523,74270.7344010199,77435.645374538,76874.917319396,75081.91108097,75401.4904884851,74095.4411994318,74163.1504039928,75206.4944774352,73381.1108090644,74118.9693299363,75948.7507392203,NA,NA,NA,NA,NA
"60","NY","FIA_timberland",NA,NA,63104.6077586504,62438.1749543519,61086.6690145501,67892.2359082865,59975.4785489387,63427.6855966042,62533.6037969808,63368.6128933891,62522.4682574229,64206.0574954531,63590.5652647891,62566.2867672039,62856.2293282672,62463.8376134256,62999.1984278626,62001.3034755188,59685.0870091245,60380.3293843591,62957.7118793589,NA,NA,NA,NA,NA
"61","NC","FIA_forest",NA,NA,76604.799655154,75065.367373107,75788.7936498326,74160.522168372,74806.3860276131,75072.7675798939,NA,75561.7553721575,77054.5014770978,74284.038870908,76659.5163710827,75112.5683422099,76799.1221018841,76065.2441454349,78343.7715079826,75726.0732127953,74961.3160803626,75090.5996770397,74924.5729533787,75729.8250802742,75092.205370792,NA,NA,NA
"62","NC","FIA_timberland",NA,NA,73943.95728157,72398.7341013831,73812.6453801493,72113.8233918264,72796.9855625208,72489.8401780538,NA,73164.1879763021,73821.8557143768,71294.6693851345,73738.9001408702,71575.7841034014,74530.7341681197,73709.3820514067,75576.4550229969,73163.6869176266,72083.1334369667,72223.3538320243,71592.1288726135,73308.7622693627,71967.1959796997,NA,NA,NA
"63","ND","FIA_forest",NA,3742.87418141885,2658.02032671563,2693.54559617557,3121.49295264563,2860.51503391746,3119.27494293827,3007.40445805422,2856.68411227241,3320.7821615742,3028.75807451481,2492.92009432932,2937.80289107512,3252.39441191449,3900.47588304951,3932.5202736675,2217.08703835373,3482.22096117867,3603.36721757374,3175.70132443895,2790.25227577835,4750.39181169658,NA,NA,NA,NA
"64","ND","FIA_timberland",NA,2733.50287182423,1424.66828993956,1859.84122941834,2371.73202144207,1917.36196892334,2198.29851707817,1718.92787380158,1917.91772313804,2102.50243275506,1947.89953428173,1646.66421744832,1401.52305461707,2191.6362238635,1845.37914481422,2616.59515569508,1246.13087831187,1906.1658282026,1999.30495101053,2009.9383128402,1766.80008117066,2779.39698566175,NA,NA,NA,NA
"65","OH","FIA_forest",NA,30367.7484757571,33854.5964217876,34083.4079361721,32915.1010081512,28284.1631380135,32013.3160528285,30176.0036846544,30038.8938640889,32674.9264690982,31897.6837204448,32097.0072836765,32704.4450189807,31792.4172861798,30615.976557098,29414.5029168443,31609.8016745913,31100.603567255,29691.693425236,29010.0310134818,28024.6962277708,30064.1887178989,NA,NA,NA,NA
"66","OH","FIA_timberland",NA,29320.0454169023,32677.8148535324,33149.2056252735,31287.7615455117,27706.2559261471,31104.7826271494,28840.9556553306,29070.8477984483,31559.6620949012,30801.9854010085,31293.6667061748,30964.3092675412,30265.8940721466,29658.9739806181,28142.0248417749,30925.3827568195,30068.5994750995,28447.6695362313,28203.4058305757,26663.5506221065,29068.8151262136,NA,NA,NA,NA
"67","OK","FIA_forest",NA,NA,NA,NA,NA,NA,NA,NA,23249.1647073112,29419.5768524793,50050.8120988568,52207.5152640757,50589.9950916742,45104.1005323014,45440.9213574171,48906.2188087217,48074.7152788214,44724.3897282461,43302.818853319,46502.5047370991,44190.0205191927,NA,NA,NA,NA,NA
"68","OK","FIA_timberland",NA,NA,NA,NA,NA,NA,NA,NA,20329.5776385469,9971.61246160837,31390.956264598,29814.1280266266,26402.6788706776,26660.6956014355,25742.32989072,25850.5862225114,27770.4141814891,23719.3112696707,25819.3382646709,27685.9601565806,25797.9329451033,NA,NA,NA,NA,NA
"69","OR","FIA_forest",NA,122407.973657283,119981.548971713,125216.253331164,119053.571108409,120306.157672282,115974.604583355,121606.679346623,118414.922233996,117173.603764181,116931.440602032,116191.701796385,115932.348758021,121221.58968987,119164.917405312,118190.862455073,116720.011180045,118047.6112431,116736.554246408,118551.194605324,NA,NA,NA,NA,NA,NA
"70","OR","FIA_timberland",NA,96928.240347665,96121.7897096861,96216.4485702286,94060.6433512424,94161.482518874,93300.2472636494,96573.4073358228,94530.226242775,93430.3403538776,95975.9935619741,96209.4806984317,94934.4976262846,95540.5545894154,96193.0037656087,96281.4952953829,91996.2993810293,93595.6468794373,95333.2663835702,93811.3624501774,NA,NA,NA,NA,NA,NA
"71","PA","FIA_forest",64472.2858273471,64055.4766213457,64160.7498118012,63688.9779794756,63672.9448822161,64861.3206542444,63154.9615521583,68093.7623860849,60297.5278912762,66079.0516692713,68275.8940153749,67213.0372644028,67647.1221111251,65310.445044158,65609.4722984402,66453.754674003,66417.9074329023,67208.7418947749,66542.2418220043,67267.0918547789,61852.2322671635,64795.6538203541,NA,NA,NA,NA
"72","PA","FIA_timberland",61803.0856442511,61393.8331175724,61243.3940071198,62109.1173290038,60520.224677486,62172.3495046506,61067.3372442017,65251.2625602607,58683.1672559973,63196.4561356909,65846.6465544762,64769.430852223,65422.2372406961,63433.0883787114,63201.3807676409,63311.0476812543,63744.5704891781,64934.4633495657,64700.4990209479,65127.1444081921,59929.3517425781,62408.6548623137,NA,NA,NA,NA
"73","RI","FIA_forest",NA,NA,NA,1510.25003447696,1392.73087238576,1427.20908509903,1427.08896688258,1356.43328497872,1097.90006053768,1343.46508846331,1444.09418924257,1496.99412099791,1557.74677033881,1576.68928500011,1550.86905947021,1473.04273158768,1298.69307835795,1258.90595519453,1443.39947225867,1538.52318768047,1320.14856600894,1467.51839951769,NA,NA,NA,NA
"74","RI","FIA_timberland",NA,NA,NA,1450.48789588058,1392.73087238576,1427.20908509903,1427.08896688258,1182.10219550559,1097.90006053768,1343.46508846331,1414.97702195194,1475.03541776048,1349.13908958322,1576.68928500011,1550.86905947021,1443.19212318365,1298.69307835795,1258.90595519453,1220.91792304059,1472.76801814845,1320.14856600894,1467.51839951769,NA,NA,NA,NA
